num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
6261	チャーリー は マチルダ が 贈った 後 に 贈った 。 マチルダ は アリス が 贈る 前 に 贈った 。	チャーリー は アリス が 贈った 後 に 贈った 。	neutral	55	None	None	順序（推移律不可）
6262	フランク は デイヴ が 向けた 後 に 向けた 。 デイヴ は ペギー が 向ける 前 に 向けた 。	フランク は ペギー が 向けた 後 に 向けた 。	neutral	55	None	None	順序（推移律不可）
6263	パット は ゾーイ が 会った 後 に 会った 。 ゾーイ は トレント が 会う 前 に 会った 。	パット は トレント が 会った 後 に 会った 。	neutral	55	None	None	順序（推移律不可）
6264	ビクター は ペギー が 書いた 後 に 書いた 。 ペギー は デイヴ が 書く 前 に 書いた 。	ビクター は デイヴ が 書いた 後 に 書いた 。	neutral	55	None	None	順序（推移律不可）
6265	キャロル は フランク が 係った 後 に 係った 。 フランク は マーヴィン が 係る 前 に 係った 。	キャロル は マーヴィン が 係った 後 に 係った 。	neutral	55	None	None	順序（推移律不可）
6266	デイヴ は ゾーイ が 止めた 後 に 止めた 。 ゾーイ は ビクター が 止める 前 に 止めた 。	デイヴ は ビクター が 止めた 後 に 止めた 。	neutral	55	None	None	順序（推移律不可）
6267	チャーリー は ゾーイ が 決めた 後 に 決めた 。 ゾーイ は パット が 決める 前 に 決めた 。	チャーリー は パット が 決めた 後 に 決めた 。	neutral	55	None	None	順序（推移律不可）
6268	プロッド は トレント が 訪問 した 後 に 訪問 した 。 トレント は マチルダ が 訪問 する 前 に 訪問 した 。	プロッド は マチルダ が 訪問 した 後 に 訪問 した 。	neutral	55	None	None	順序（推移律不可）
6269	オスカー は ゾーイ が 出演 した 後 に 出演 した 。 ゾーイ は チャーリー が 出演 する 前 に 出演 した 。	オスカー は チャーリー が 出演 した 後 に 出演 した 。	neutral	55	None	None	順序（推移律不可）
6270	オスカー は ペギー が 見付けた 後 に 見付けた 。 ペギー は マチルダ が 見付ける 前 に 見付けた 。	オスカー は マチルダ が 見付けた 後 に 見付けた 。	neutral	55	None	None	順序（推移律不可）
6271	アイザック は トルーディー が 行った 後 に 行った 。 トルーディー は アリス が 行う 前 に 行った 。	アイザック は アリス が 行う 前 に 行った 。	neutral	56	None	None	順序（推移律不可）
6272	プロッド は パット が 見せた 後 に 見せた 。 パット は アリス が 見せる 前 に 見せた 。	プロッド は アリス が 見せる 前 に 見せた 。	neutral	56	None	None	順序（推移律不可）
6273	ウォルター は ジャスティン が 乗った 後 に 乗った 。 ジャスティン は マレット が 乗る 前 に 乗った 。	ウォルター は マレット が 乗る 前 に 乗った 。	neutral	56	None	None	順序（推移律不可）
6274	パット は フランク が 目指した 後 に 目指した 。 フランク は エレン が 目指す 前 に 目指した 。	パット は エレン が 目指す 前 に 目指した 。	neutral	56	None	None	順序（推移律不可）
6275	ウォルター は プロッド が 起こした 後 に 起こした 。 プロッド は イブ が 起こす 前 に 起こした 。	ウォルター は イブ が 起こす 前 に 起こした 。	neutral	56	None	None	順序（推移律不可）
6276	デイヴ は ペギー が 開いた 後 に 開いた 。 ペギー は イヴァン が 開く 前 に 開いた 。	デイヴ は イヴァン が 開く 前 に 開いた 。	neutral	56	None	None	順序（推移律不可）
6277	パット は トルーディー が 始めた 後 に 始めた 。 トルーディー は ビクター が 始める 前 に 始めた 。	パット は ビクター が 始める 前 に 始めた 。	neutral	56	None	None	順序（推移律不可）
6278	パット は ボブ が 提出 した 後 に 提出 した 。 ボブ は マレット が 提出 する 前 に 提出 した 。	パット は マレット が 提出 する 前 に 提出 した 。	neutral	56	None	None	順序（推移律不可）
6279	フランク は プロッド が 遊んだ 後 に 遊んだ 。 プロッド は マロリー が 遊ぶ 前 に 遊んだ 。	フランク は マロリー が 遊ぶ 前 に 遊んだ 。	neutral	56	None	None	順序（推移律不可）
6280	マロリー は イヴァン が 居った 後 に 居った 。 イヴァン は マーヴィン が 居る 前 に 居った 。	マロリー は マーヴィン が 居る 前 に 居った 。	neutral	56	None	None	順序（推移律不可）
6281	マチルダ は デイヴ が 見た 後 に 見た 。 マチルダ は アイザック が 見た 後 に 見た 。	デイヴ は アイザック が 見た 後 に 見た 。	neutral	57	None	None	順序（推移律不可）
6282	パット は ペギー が 開いた 後 に 開いた 。 パット は イヴァン が 開いた 後 に 開いた 。	ペギー は イヴァン が 開いた 後 に 開いた 。	neutral	57	None	None	順序（推移律不可）
6283	マレット は イヴァン が 務めた 後 に 務めた 。 マレット は マーヴィン が 務めた 後 に 務めた 。	イヴァン は マーヴィン が 務めた 後 に 務めた 。	neutral	57	None	None	順序（推移律不可）
6284	トルーディー は デイヴ が 就任 した 後 に 就任 した 。 トルーディー は プロッド が 就任 した 後 に 就任 した 。	デイヴ は プロッド が 就任 した 後 に 就任 した 。	neutral	57	None	None	順序（推移律不可）
6285	プロッド は エレン が 入院 した 後 に 入院 した 。 プロッド は ゾーイ が 入院 した 後 に 入院 した 。	エレン は ゾーイ が 入院 した 後 に 入院 した 。	neutral	57	None	None	順序（推移律不可）
6286	ビクター は マロリー が 卒業 した 後 に 卒業 した 。 ビクター は マチルダ が 卒業 した 後 に 卒業 した 。	マロリー は マチルダ が 卒業 した 後 に 卒業 した 。	neutral	57	None	None	順序（推移律不可）
6287	マーヴィン は マレット が 出演 した 後 に 出演 した 。 マーヴィン は パット が 出演 した 後 に 出演 した 。	マレット は パット が 出演 した 後 に 出演 した 。	neutral	57	None	None	順序（推移律不可）
6288	パット は トレント が 迎えた 後 に 迎えた 。 パット は ウォルター が 迎えた 後 に 迎えた 。	トレント は ウォルター が 迎えた 後 に 迎えた 。	neutral	57	None	None	順序（推移律不可）
6289	プロッド は ビクター が 務めた 後 に 務めた 。 プロッド は イヴァン が 務めた 後 に 務めた 。	ビクター は イヴァン が 務めた 後 に 務めた 。	neutral	57	None	None	順序（推移律不可）
6290	トレント は パット が 待った 後 に 待った 。 トレント は マーヴィン が 待った 後 に 待った 。	パット は マーヴィン が 待った 後 に 待った 。	neutral	57	None	None	順序（推移律不可）
6291	キャロル は フランク が 合流 した 後 に 合流 した 。 キャロル は イブ が 合流 した 後 に 合流 した 。	フランク は イブ が 合流 する 前 に 合流 した 。	neutral	58	None	None	順序（推移律不可）
6292	パット は マチルダ が 引き取った 後 に 引き取った 。 パット は マロリー が 引き取った 後 に 引き取った 。	マチルダ は マロリー が 引き取る 前 に 引き取った 。	neutral	58	None	None	順序（推移律不可）
6293	イヴァン は マチルダ が 継いだ 後 に 継いだ 。 イヴァン は マロリー が 継いだ 後 に 継いだ 。	マチルダ は マロリー が 継ぐ 前 に 継いだ 。	neutral	58	None	None	順序（推移律不可）
6294	ウォルター は トレント が 受けた 後 に 受けた 。 ウォルター は チャーリー が 受けた 後 に 受けた 。	トレント は チャーリー が 受ける 前 に 受けた 。	neutral	58	None	None	順序（推移律不可）
6295	キャロル は エレン が 飾った 後 に 飾った 。 キャロル は イヴァン が 飾った 後 に 飾った 。	エレン は イヴァン が 飾る 前 に 飾った 。	neutral	58	None	None	順序（推移律不可）
6296	ゾーイ は トレント が 死去 した 後 に 死去 した 。 ゾーイ は キャロル が 死去 した 後 に 死去 した 。	トレント は キャロル が 死去 する 前 に 死去 した 。	neutral	58	None	None	順序（推移律不可）
6297	マーヴィン は フランク が 旅立った 後 に 旅立った 。 マーヴィン は エレン が 旅立った 後 に 旅立った 。	フランク は エレン が 旅立つ 前 に 旅立った 。	neutral	58	None	None	順序（推移律不可）
6298	マロリー は アイザック が 臨んだ 後 に 臨んだ 。 マロリー は アリス が 臨んだ 後 に 臨んだ 。	アイザック は アリス が 臨む 前 に 臨んだ 。	neutral	58	None	None	順序（推移律不可）
6299	イヴァン は ゾーイ が 受賞 した 後 に 受賞 した 。 イヴァン は チャーリー が 受賞 した 後 に 受賞 した 。	ゾーイ は チャーリー が 受賞 する 前 に 受賞 した 。	neutral	58	None	None	順序（推移律不可）
6300	エレン は アリス が 結んだ 後 に 結んだ 。 エレン は デイヴ が 結んだ 後 に 結んだ 。	アリス は デイヴ が 結ぶ 前 に 結んだ 。	neutral	58	None	None	順序（推移律不可）
6301	フランク は ボブ が 提供 した 後 に 提供 した 。 フランク は マレット が 提供 する 前 に 提供 した 。	ボブ は マレット が 提供 した 後 に 提供 した 。	contradiction	59	None	None	順序（推移律+前後)
6302	ボブ は フランク が 慣れた 後 に 慣れた 。 ボブ は ウォルター が 慣れる 前 に 慣れた 。	フランク は ウォルター が 慣れた 後 に 慣れた 。	contradiction	59	None	None	順序（推移律+前後)
6303	パット は マレット が やってきた 後 に やってきた 。 パット は キャロル が やってくる 前 に やってきた 。	マレット は キャロル が やってきた 後 に やってきた 。	contradiction	59	None	None	順序（推移律+前後)
6304	マロリー は イヴァン が 慣れた 後 に 慣れた 。 マロリー は ジャスティン が 慣れる 前 に 慣れた 。	イヴァン は ジャスティン が 慣れた 後 に 慣れた 。	contradiction	59	None	None	順序（推移律+前後)
6305	エレン は マチルダ が 当たった 後 に 当たった 。 エレン は キャロル が 当たる 前 に 当たった 。	マチルダ は キャロル が 当たった 後 に 当たった 。	contradiction	59	None	None	順序（推移律+前後)
6306	ゾーイ は デイヴ が 迎えた 後 に 迎えた 。 ゾーイ は ボブ が 迎える 前 に 迎えた 。	デイヴ は ボブ が 迎えた 後 に 迎えた 。	contradiction	59	None	None	順序（推移律+前後)
6307	アイザック は キャロル が 提出 した 後 に 提出 した 。 アイザック は パット が 提出 する 前 に 提出 した 。	キャロル は パット が 提出 した 後 に 提出 した 。	contradiction	59	None	None	順序（推移律+前後)
6308	デイヴ は イブ が 示した 後 に 示した 。 デイヴ は ビクター が 示す 前 に 示した 。	イブ は ビクター が 示した 後 に 示した 。	contradiction	59	None	None	順序（推移律+前後)
6309	オスカー は ゾーイ が 結んだ 後 に 結んだ 。 オスカー は アリス が 結ぶ 前 に 結んだ 。	ゾーイ は アリス が 結んだ 後 に 結んだ 。	contradiction	59	None	None	順序（推移律+前後)
6310	ジャスティン は イヴァン が 外れた 後 に 外れた 。 ジャスティン は オスカー が 外れる 前 に 外れた 。	イヴァン は オスカー が 外れた 後 に 外れた 。	contradiction	59	None	None	順序（推移律+前後)
6311	トルーディー は ビクター が 作った 後 に 作った 。 トルーディー は オスカー が 作る 前 に 作った 。	ビクター は オスカー が 作る 前 に 作った 。	entailment	60	None	None	順序（推移律+前後)
6312	エレン は オスカー が 始めた 後 に 始めた 。 エレン は デイヴ が 始める 前 に 始めた 。	オスカー は デイヴ が 始める 前 に 始めた 。	entailment	60	None	None	順序（推移律+前後)
6313	エレン は イブ が 変わった 後 に 変わった 。 エレン は デイヴ が 変わる 前 に 変わった 。	イブ は デイヴ が 変わる 前 に 変わった 。	entailment	60	None	None	順序（推移律+前後)
6314	アリス は ビクター が 纏めた 後 に 纏めた 。 アリス は ウォルター が 纏める 前 に 纏めた 。	ビクター は ウォルター が 纏める 前 に 纏めた 。	entailment	60	None	None	順序（推移律+前後)
6315	トルーディー は マレット が 待った 後 に 待った 。 トルーディー は マロリー が 待つ 前 に 待った 。	マレット は マロリー が 待つ 前 に 待った 。	entailment	60	None	None	順序（推移律+前後)
6316	ボブ は アリス が 掛けた 後 に 掛けた 。 ボブ は パット が 掛ける 前 に 掛けた 。	アリス は パット が 掛ける 前 に 掛けた 。	entailment	60	None	None	順序（推移律+前後)
6317	ボブ は ビクター が 行った 後 に 行った 。 ボブ は パット が 行う 前 に 行った 。	ビクター は パット が 行う 前 に 行った 。	entailment	60	None	None	順序（推移律+前後)
6318	スティーブ は チャーリー が 帰った 後 に 帰った 。 スティーブ は ビクター が 帰る 前 に 帰った 。	チャーリー は ビクター が 帰る 前 に 帰った 。	entailment	60	None	None	順序（推移律+前後)
6319	チャーリー は エレン が 努めた 後 に 努めた 。 チャーリー は ボブ が 努める 前 に 努めた 。	エレン は ボブ が 努める 前 に 努めた 。	entailment	60	None	None	順序（推移律+前後)
6320	スティーブ は オスカー が 契約 した 後 に 契約 した 。 スティーブ は ゾーイ が 契約 する 前 に 契約 した 。	オスカー は ゾーイ が 契約 する 前 に 契約 した 。	entailment	60	None	None	順序（推移律+前後)
6321	マレット が 案内 した 。 マロリー が 案内 した 。 マレット は マロリー が 案内 する 前 に 案内 した 。	マロリー は マレット が 案内 する 前 に 案内 した 。	contradiction	61	None	None	順序（前後）
6322	イヴァン が 打った 。 ゾーイ が 打った 。 イヴァン は ゾーイ が 打つ 前 に 打った 。	ゾーイ は イヴァン が 打つ 前 に 打った 。	contradiction	61	None	None	順序（前後）
6323	イヴァン が 差し伸べた 。 マチルダ が 差し伸べた 。 イヴァン は マチルダ が 差し伸べる 前 に 差し伸べた 。	マチルダ は イヴァン が 差し伸べる 前 に 差し伸べた 。	contradiction	61	None	None	順序（前後）
6324	フランク が 答えた 。 チャーリー が 答えた 。 フランク は チャーリー が 答える 前 に 答えた 。	チャーリー は フランク が 答える 前 に 答えた 。	contradiction	61	None	None	順序（前後）
6325	オスカー が 引っ越した 。 イブ が 引っ越した 。 オスカー は イブ が 引っ越す 前 に 引っ越した 。	イブ は オスカー が 引っ越す 前 に 引っ越した 。	contradiction	61	None	None	順序（前後）
6326	フランク が 受けた 。 マーヴィン が 受けた 。 フランク は マーヴィン が 受ける 前 に 受けた 。	マーヴィン は フランク が 受ける 前 に 受けた 。	contradiction	61	None	None	順序（前後）
6327	パット が 体験 した 。 デイヴ が 体験 した 。 パット は デイヴ が 体験 する 前 に 体験 した 。	デイヴ は パット が 体験 する 前 に 体験 した 。	contradiction	61	None	None	順序（前後）
6328	イヴァン が 貰った 。 マーヴィン が 貰った 。 イヴァン は マーヴィン が 貰う 前 に 貰った 。	マーヴィン は イヴァン が 貰う 前 に 貰った 。	contradiction	61	None	None	順序（前後）
6329	ビクター が 到着 した 。 キャロル が 到着 した 。 ビクター は キャロル が 到着 する 前 に 到着 した 。	キャロル は ビクター が 到着 する 前 に 到着 した 。	contradiction	61	None	None	順序（前後）
6330	トレント が 生ずる た 。 ジャスティン が 生ずる た 。 トレント は ジャスティン が 生ずる 前 に 生ずる た 。	ジャスティン は トレント が 生ずる 前 に 生ずる た 。	contradiction	61	None	None	順序（前後）
6331	スティーブ が 始めた 。 フランク が 始めた 。 スティーブ は フランク が 始めた 後 に 始めた 。	フランク は スティーブ が 始めた 後 で 始めた 。	contradiction	62	None	None	順序（前後）
6332	デイヴ が 挙げた 。 マーヴィン が 挙げた 。 デイヴ は マーヴィン が 挙げた 後 に 挙げた 。	マーヴィン は デイヴ が 挙げた 後 で 挙げた 。	contradiction	62	None	None	順序（前後）
6333	マロリー が 開いた 。 フランク が 開いた 。 マロリー は フランク が 開いた 後 に 開いた 。	フランク は マロリー が 開いた 後 で 開いた 。	contradiction	62	None	None	順序（前後）
6334	キャロル が 帰った 。 イヴァン が 帰った 。 キャロル は イヴァン が 帰った 後 に 帰った 。	イヴァン は キャロル が 帰った 後 で 帰った 。	contradiction	62	None	None	順序（前後）
6335	アイザック が 送った 。 キャロル が 送った 。 アイザック は キャロル が 送った 後 に 送った 。	キャロル は アイザック が 送った 後 で 送った 。	contradiction	62	None	None	順序（前後）
6336	マーヴィン が 移籍 した 。 ゾーイ が 移籍 した 。 マーヴィン は ゾーイ が 移籍 した 後 に 移籍 した 。	ゾーイ は マーヴィン が 移籍 した 後 で 移籍 した 。	contradiction	62	None	None	順序（前後）
6337	フランク が 移籍 した 。 ジャスティン が 移籍 した 。 フランク は ジャスティン が 移籍 した 後 に 移籍 した 。	ジャスティン は フランク が 移籍 した 後 で 移籍 した 。	contradiction	62	None	None	順序（前後）
6338	ビクター が 押した 。 トルーディー が 押した 。 ビクター は トルーディー が 押した 後 に 押した 。	トルーディー は ビクター が 押した 後 で 押した 。	contradiction	62	None	None	順序（前後）
6339	トレント が 当たった 。 オスカー が 当たった 。 トレント は オスカー が 当たった 後 に 当たった 。	オスカー は トレント が 当たった 後 で 当たった 。	contradiction	62	None	None	順序（前後）
6340	エレン が 語った 。 ボブ が 語った 。 エレン は ボブ が 語った 後 に 語った 。	ボブ は エレン が 語った 後 で 語った 。	contradiction	62	None	None	順序（前後）
6341	アリス が 最後 まで 聞いた 。 フランク が 最後 まで 聞いた 。 アリス は フランク が 最後 まで 聞く 前 に 、 最後 まで 聞いた 。	フランク は アリス が 最後 まで 聞く 前 に 、 最後 まで 聞いた 。	contradiction	63	None	None	順序（前後+アスペクト)
6342	オスカー が オーダーメイド まで 応じた 。 ゾーイ が オーダーメイド まで 応じた 。 オスカー は ゾーイ が オーダーメイド まで 応じる 前 に 、 オーダーメイド まで 応じた 。	ゾーイ は オスカー が オーダーメイド まで 応じる 前 に 、 オーダーメイド まで 応じた 。	contradiction	63	None	None	順序（前後+アスペクト)
6343	パット が 施設 まで 届けた 。 ジャスティン が 施設 まで 届けた 。 パット は ジャスティン が 施設 まで 届ける 前 に 、 施設 まで 届けた 。	ジャスティン は パット が 施設 まで 届ける 前 に 、 施設 まで 届けた 。	contradiction	63	None	None	順序（前後+アスペクト)
6344	ビクター が 最後 まで 世話 した 。 アイザック が 最後 まで 世話 した 。 ビクター は アイザック が 最後 まで 世話 する 前 に 、 最後 まで 世話 した 。	アイザック は ビクター が 最後 まで 世話 する 前 に 、 最後 まで 世話 した 。	contradiction	63	None	None	順序（前後+アスペクト)
6345	ビクター が 最後 まで 聞いた 。 キャロル が 最後 まで 聞いた 。 ビクター は キャロル が 最後 まで 聞く 前 に 、 最後 まで 聞いた 。	キャロル は ビクター が 最後 まで 聞く 前 に 、 最後 まで 聞いた 。	contradiction	63	None	None	順序（前後+アスペクト)
6346	ボブ が 最後 まで 持った 。 ウォルター が 最後 まで 持った 。 ボブ は ウォルター が 最後 まで 持つ 前 に 、 最後 まで 持った 。	ウォルター は ボブ が 最後 まで 持つ 前 に 、 最後 まで 持った 。	contradiction	63	None	None	順序（前後+アスペクト)
6347	チャーリー が 最後 まで 見せた 。 パット が 最後 まで 見せた 。 チャーリー は パット が 最後 まで 見せる 前 に 、 最後 まで 見せた 。	パット は チャーリー が 最後 まで 見せる 前 に 、 最後 まで 見せた 。	contradiction	63	None	None	順序（前後+アスペクト)
6348	スティーブ が 自宅 まで 伺った 。 プロッド が 自宅 まで 伺った 。 スティーブ は プロッド が 自宅 まで 伺う 前 に 、 自宅 まで 伺った 。	プロッド は スティーブ が 自宅 まで 伺う 前 に 、 自宅 まで 伺った 。	contradiction	63	None	None	順序（前後+アスペクト)
6349	ペギー が 最後 まで 続いた 。 キャロル が 最後 まで 続いた 。 ペギー は キャロル が 最後 まで 続く 前 に 、 最後 まで 続いた 。	キャロル は ペギー が 最後 まで 続く 前 に 、 最後 まで 続いた 。	contradiction	63	None	None	順序（前後+アスペクト)
6350	オスカー が レベル まで 行った 。 プロッド が レベル まで 行った 。 オスカー は プロッド が レベル まで 行く 前 に 、 レベル まで 行った 。	プロッド は オスカー が レベル まで 行く 前 に 、 レベル まで 行った 。	contradiction	63	None	None	順序（前後+アスペクト)
6351	ボブ は 2008 年 に 依頼 を 受けた 。	ボブ は 2008 年 に その 依頼 を 受けた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6352	ペギー は 2003 年 に 目蓋 を 上げた 。	ペギー は 2003 年 に その 目蓋 を 上げた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6353	パット は 2007 年 に トレーニング を 見た 。	パット は 2007 年 に その トレーニング を 見た 。	entailment	67	年	random	言及済みの時点（照応+状態）
6354	マーヴィン は 2011 年 に 右手 を 止めた 。	マーヴィン は 2011 年 に その 右手 を 止めた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6355	マチルダ は 2020 年 に 出馬 を 表明 した 。	マチルダ は 2020 年 に その 出馬 を 表明 した 。	entailment	67	年	random	言及済みの時点（照応+状態）
6356	イブ は 2020 年 に 完勝 を 収めた 。	イブ は 2020 年 に その 完勝 を 収めた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6357	フランク は 2018 年 に 戒告 を 受けた 。	フランク は 2018 年 に その 戒告 を 受けた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6358	プロッド は 2013 年 に 選任 を 行った 。	プロッド は 2013 年 に その 選任 を 行った 。	entailment	67	年	random	言及済みの時点（照応+状態）
6359	ゾーイ は 2010 年 に 勧告 を 受けた 。	ゾーイ は 2010 年 に その 勧告 を 受けた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6360	トレント は 2017 年 に 仕方 を 教えた 。	トレント は 2017 年 に その 仕方 を 教えた 。	entailment	67	年	random	言及済みの時点（照応+状態）
6371	ウォルター は 2005 年 9 月 に 勲章 を 受章 した 。	ウォルター は 2005 年 9 月 に その 勲章 を 受章 した 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6372	イヴァン は 2010 年 12 月 に 連絡 を 承った 。	イヴァン は 2010 年 12 月 に その 連絡 を 承った 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6373	ウォルター は 2005 年 4 月 に 宮殿 を 訪れた 。	ウォルター は 2005 年 4 月 に その 宮殿 を 訪れた 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6374	エレン は 2007 年 9 月 に ウエディング を 挙げた 。	エレン は 2007 年 9 月 に その ウエディング を 挙げた 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6375	フランク は 2008 年 1 月 に 夫婦 を 案内 した 。	フランク は 2008 年 1 月 に その 夫婦 を 案内 した 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6376	イヴァン は 2015 年 5 月 に 分析 を 報告 した 。	イヴァン は 2015 年 5 月 に その 分析 を 報告 した 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6377	イヴァン は 2019 年 9 月 に メガホン を 執った 。	イヴァン は 2019 年 9 月 に その メガホン を 執った 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6378	キャロル は 2006 年 6 月 に 受講 料 を 支払った 。	キャロル は 2006 年 6 月 に その 受講 料 を 支払った 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6379	ペギー は 2018 年 5 月 に 膝 を 押した 。	ペギー は 2018 年 5 月 に その 膝 を 押した 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6380	マロリー は 2020 年 9 月 に 広報 を 行った 。	マロリー は 2020 年 9 月 に その 広報 を 行った 。	entailment	67	年月	random	言及済みの時点（照応+状態）
6391	マレット は 2001 年 12 月 19 日 に スリル を 楽しんだ 。	マレット は 2001 年 12 月 19 日 に その スリル を 楽しんだ 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6392	スティーブ は 2019 年 11 月 16 日 に 祝辞 を 申し上げた 。	スティーブ は 2019 年 11 月 16 日 に その 祝辞 を 申し上げた 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6393	アイザック は 2004 年 12 月 23 日 に 僕 を 愛した 。	アイザック は 2004 年 12 月 23 日 に その 僕 を 愛した 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6394	デイヴ は 2007 年 12 月 25 日 に 逆転 劇 を 見せた 。	デイヴ は 2007 年 12 月 25 日 に その 逆転 劇 を 見せた 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6395	ジャスティン は 2011 年 10 月 20 日 に 相談 を 受けた 。	ジャスティン は 2011 年 10 月 20 日 に その 相談 を 受けた 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6396	キャロル は 2020 年 3 月 28 日 に 問い合わせ を 待った 。	キャロル は 2020 年 3 月 28 日 に その 問い合わせ を 待った 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6397	チャーリー は 2014 年 11 月 26 日 に 栄養 を くれた 。	チャーリー は 2014 年 11 月 26 日 に その 栄養 を くれた 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6398	マレット は 2020 年 5 月 23 日 に 競走 を 行った 。	マレット は 2020 年 5 月 23 日 に その 競走 を 行った 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6399	ゾーイ は 2006 年 7 月 2 日 に 美容院 を 選んだ 。	ゾーイ は 2006 年 7 月 2 日 に その 美容院 を 選んだ 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6400	ゾーイ は 2015 年 4 月 15 日 に 競技 を 決めた 。	ゾーイ は 2015 年 4 月 15 日 に その 競技 を 決めた 。	entailment	67	年月日	random	言及済みの時点（照応+状態）
6411	イヴァン は 2012 年 1 月 25 日 17 時 に 客 を 御迎え した 。	イヴァン は 2012 年 1 月 25 日 17 時 に その 客 を 御迎え した 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6412	マロリー は 2015 年 5 月 10 日 12 時 に 再建 を 行った 。	マロリー は 2015 年 5 月 10 日 12 時 に その 再建 を 行った 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6413	マロリー は 2001 年 12 月 1 日 3 時 に 安値 を 切った 。	マロリー は 2001 年 12 月 1 日 3 時 に その 安値 を 切った 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6414	アリス は 2000 年 3 月 17 日 4 時 に 目 を 覚ました 。	アリス は 2000 年 3 月 17 日 4 時 に その 目 を 覚ました 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6415	エレン は 2019 年 1 月 11 日 22 時 に 巣立ち を 迎えた 。	エレン は 2019 年 1 月 11 日 22 時 に その 巣立ち を 迎えた 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6416	ゾーイ は 2019 年 9 月 12 日 3 時 に 請求 書 を 作成 した 。	ゾーイ は 2019 年 9 月 12 日 3 時 に その 請求 書 を 作成 した 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6417	マチルダ は 2010 年 11 月 12 日 6 時 に 便益 を 受けた 。	マチルダ は 2010 年 11 月 12 日 6 時 に その 便益 を 受けた 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6418	エレン は 2017 年 6 月 26 日 6 時 に 法 を 得た 。	エレン は 2017 年 6 月 26 日 6 時 に その 法 を 得た 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6419	プロッド は 2000 年 7 月 7 日 17 時 に 貴女 を 守った 。	プロッド は 2000 年 7 月 7 日 17 時 に その 貴女 を 守った 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6420	トルーディー は 2017 年 7 月 7 日 14 時 に 支給 を 開始 した 。	トルーディー は 2017 年 7 月 7 日 14 時 に その 支給 を 開始 した 。	entailment	67	年月日時	random	言及済みの時点（照応+状態）
6431	ペギー は 8 月 に 彼 を 案内 した 。	ペギー は 8 月 に その 彼 を 案内 した 。	entailment	67	月	random	言及済みの時点（照応+状態）
6432	マチルダ は 4 月 に ヒット 曲 を 発表 した 。	マチルダ は 4 月 に その ヒット 曲 を 発表 した 。	entailment	67	月	random	言及済みの時点（照応+状態）
6433	ビクター は 12 月 に 残業 代 を 支払った 。	ビクター は 12 月 に その 残業 代 を 支払った 。	entailment	67	月	random	言及済みの時点（照応+状態）
6434	パット は 5 月 に パーティー を 開けた 。	パット は 5 月 に その パーティー を 開けた 。	entailment	67	月	random	言及済みの時点（照応+状態）
6435	ウォルター は 11 月 に チェックイン を 承った 。	ウォルター は 11 月 に その チェックイン を 承った 。	entailment	67	月	random	言及済みの時点（照応+状態）
6436	トルーディー は 7 月 に 申請 を 提出 した 。	トルーディー は 7 月 に その 申請 を 提出 した 。	entailment	67	月	random	言及済みの時点（照応+状態）
6437	フランク は 7 月 に 前 編 を 読んだ 。	フランク は 7 月 に その 前 編 を 読んだ 。	entailment	67	月	random	言及済みの時点（照応+状態）
6438	ゾーイ は 9 月 に 名札 を 受け取った 。	ゾーイ は 9 月 に その 名札 を 受け取った 。	entailment	67	月	random	言及済みの時点（照応+状態）
6439	フランク は 1 月 に 代価 を 支払った 。	フランク は 1 月 に その 代価 を 支払った 。	entailment	67	月	random	言及済みの時点（照応+状態）
